feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
ABI3BP,0.0,0.2107819984434692,False,,
ABL1,0.0,0.19874322252407975,False,,
ABL2,0.0,0.1997077989650192,False,-0.04356065952927596,False
ABLIM1,0.0,0.23091586366200312,True,,
ABLIM2,0.0,0.22311054517998924,False,,
ABLIM3,0.0,0.2079357966264839,False,,
ABO,0.0,0.1967892529464049,False,,
ABR,0.0,0.27469267929162355,True,-0.034392195802087196,False
ABRA,0.0,0.3099042656080405,True,-0.04369420262017283,False
ABRACL,0.0,0.24297575405638122,True,,
ABRAXAS1,0.0,0.1747138427262899,False,,
ABRAXAS2,0.0,0.2318120058628971,True,,
ABT1,0.0,0.21571337215615308,False,-0.02856029483429442,False
ABTB1,0.0,0.20282834331279326,False,,
ABTB2,0.0,0.21235880078862804,False,-0.0041669835703882175,False
ACAA1,0.0,0.2407321682880084,True,-0.023711755310183547,False
ACAA2,0.0,0.31376031623749007,True,-0.006710082540536047,False
ACACA,0.0,0.2302546719085183,True,-0.02355414197394926,False
ACACB,0.0,0.17135348059517808,False,,
ACAD10,0.0,0.17305119520947465,False,,
ACAD11,0.0,0.2263859436401241,False,,
ACAD8,0.0,0.29499450520802173,True,-0.02431318759732407,False
ACAD9,0.0,0.2039360869691557,False,,
ACADL,0.0,0.15944614323502013,False,,
ACADM,0.0,0.21385673528934168,False,,
ACADS,0.0,0.17881962031331458,False,,
ACADSB,0.0,0.22558345472386268,False,,
ACADVL,0.0,0.25210355674339996,True,-0.03478672654387867,False
ACAN,0.0,0.21641878799986328,False,,
ACAP1,0.0,0.254041778026101,True,-0.03294350605506913,False
ACAP2,0.0,0.273311384565667,True,-0.0373598342443169,False
ACAP3,0.0,0.2401615556921808,True,,
ACAT1,0.0,0.3201782768894168,True,-0.026212124096836854,False
ACAT2,0.0,0.25301651522451646,True,,
ACBD3,0.0,0.21559765608467868,False,-0.04829572571457941,True
ACBD4,0.0,0.19154966921530336,False,,
ACBD5,0.0,0.2842492038841693,True,-0.026975901103207165,False
ACBD6,0.0,0.20091980736943088,False,,
ACBD7,0.0,0.2762402310118198,True,-0.02614829829727517,False
ACCS,0.0,0.2010994699975215,False,,
ACCSL,0.0,0.20084380927636808,False,,
ACD,0.0,0.20927387875939046,False,,
ACE,0.0,0.22684190307310673,False,-0.04446160770797953,False
ACE2,0.0,0.49609998528186344,True,-0.04225230885180294,False
ACER1,0.0,0.17252254924919022,False,,
ACER2,0.0,0.34036272130299894,True,0.0021245480091997486,False
ACER3,0.0,0.27607584854645445,True,-0.02290614030323541,False
ACHE,0.12396694214876033,0.3086741527575127,False,-0.041287749978174165,False
ACIN1,0.0,0.23811705948255235,True,-0.04439446659545847,False
ACKR1,0.0,0.20823272591810743,False,-0.04321516183975574,False
ACKR2,0.0,0.23967667606211593,True,,
ACKR3,0.0,0.1804666617114788,False,,
ACKR4,0.0,0.20346812877862006,False,,
ACLY,0.0,0.23024308203355356,True,-0.022112695395905088,False
ACMSD,0.0,0.1733500558043536,False,,
ACO1,0.0,0.24740677137265288,True,-0.006396202341364599,False
ACO2,0.0,0.20641961058312752,False,,
ACOD1,0.0,0.29754364274680145,True,-0.014382114601430176,False
ACOT1,0.0,1.002722773046698,True,0.05731078490954534,False
ACOT11,0.0,0.20631731375793755,False,,
ACOT12,0.0,0.19642960007093593,False,,
ACOT13,0.0,0.22956053232285245,False,-0.028517199858849596,False
ACOT2,0.0,0.2595737916182365,True,-0.047703939680003554,True
ACOT4,0.0,0.2595737916182365,True,-0.047703939680003554,True
ACOT6,0.0,0.2595737916182365,True,-0.047700740428896306,True
ACOT7,0.0,0.26594282885211995,True,,
ACOT8,0.0,0.30135856291931246,True,-0.048379559765026885,True
ACOT9,0.0,0.48509499515306775,True,-0.04366411289095804,False
ACOX1,0.0,0.21775652274543403,False,-0.04172059613607649,False
ACOX2,0.0,0.24514885981180615,True,,
ACOX3,0.0,0.22247290302182776,False,,
ACOXL,0.0,0.1736781987744323,False,,
ACP1,0.0,0.20139654755271055,False,,
ACP2,0.0,0.19710565363503893,False,,
ACP4,0.0,0.19758560102280207,False,,
ACP5,0.0,0.19307626280372117,False,,
ACP6,0.0,0.24910890229537547,True,-0.042455457132410133,False
ACP7,0.0,0.23781350775487792,True,-0.038088282142989434,False
ACPP,0.0,0.20092938684010356,False,,
ACR,0.24793388429752067,0.23050307198784709,False,,
ACRBP,0.0,0.254677006858564,True,-0.03180191291029942,False
ACRV1,0.0,0.27734118291106513,True,-0.034570353597783564,False
ACSBG1,0.0,0.18500044564855092,False,,
ACSBG2,0.0,0.16976427468442057,False,,
ACSF2,0.0,0.2243880167639543,False,-0.04152405735451002,False
ACSF3,0.0,0.2172630279214064,False,,
ACSL1,0.0,0.2454595231727589,True,0.04327534213204902,False
ACSL3,0.0,0.16515179189279272,False,,
ACSL4,0.0,0.46705647945422074,True,-0.043923652994367096,False
ACSL5,0.0,0.23578664516546016,True,,
ACSL6,0.0,0.2245999784190262,False,,
ACSM1,0.0,0.1787320859681472,False,,
ACSM2A,0.0,0.17907763960703205,False,,
ACSM2B,0.0,0.20286221582896752,False,,
ACSM3,0.0,0.17965427489701472,False,,
ACSM4,0.0,0.2549858797465109,True,-0.032092720449399405,False
ACSM5,0.0,0.17907763960703205,False,,
ACSM6,0.0,0.22049881489141676,False,,
ACSS1,0.0,0.30995634123492616,True,-0.03280263885611127,False
ACSS2,0.0,0.30551523958395654,True,-0.049784972789008286,True
ACSS3,0.0,0.19341536956656438,False,,
ACTA1,0.0,0.21758110970711156,False,-0.047601725503105645,True
ACTA2,0.0,0.26978729265770424,True,0.025410878478270966,False
ACTB,0.0,0.3048846112241148,True,-0.043762995228908634,False
ACTBL2,0.0,0.2285135021451708,False,-0.0018111679229521704,False
ACTC1,0.0,0.17977780606181681,False,,
ACTG1,0.0,0.21555356052202004,False,-0.042244201486523116,False
ACTG1P17,0.0,0.18949260020340664,False,,
ACTG1P20,0.0,0.21668846119890262,False,,
ACTG1P4,0.0,0.2328469041852197,True,-0.011059705946345616,False
ACTG2,0.0,0.15774120877810727,False,,
ACTL10,0.0,0.29855775273274243,True,,
ACTL6A,0.0,0.26814235934174874,True,-0.04173703880725732,False
ACTL6B,0.0,0.3027318576741135,True,-0.04632354824914134,True
ACTL7A,0.0,0.21425119713243654,False,,
ACTL7B,0.0,0.21398594961733058,False,,
ACTL8,0.0,0.2192915925446768,False,,
ACTL9,0.0,0.18247285414975173,False,,
ACTN1,0.0,0.2447947845331903,True,-0.04388054144637617,False
ACTN1-AS1,0.0,0.2465500761225824,True,-0.04470243250055967,False
ACTN2,0.0,0.24009386704641603,True,-0.04131002328221339,False
ACTN3,0.0,0.25683709427641077,True,-0.04298492291391424,False
ACTN4,0.0,0.22846989074157956,False,-0.034522325116351386,False
ACTR10,0.0,0.24153425457878588,True,-0.039319520315064145,False
ACTR1A,0.0,0.22811997524827574,False,,
ACTR1B,0.0,0.17305071044360593,False,,
ACTR2,0.0,0.16934214918338217,False,,
ACTR3,0.0,0.19742610162533009,False,,
ACTR3B,0.0,0.30538633959934025,True,-0.04519436847235947,False
ACTR3BP2,0.0,0.16912718688198142,False,,
ACTR3BP5,0.0,0.24316260936525164,True,,
ACTR3C,0.0,0.29582961700475185,True,-0.046997750310160666,True
ACTR5,0.0,0.3003327605015084,True,-0.044734473614134296,False
ACTR6,0.0,0.1755870056962404,False,,
ACTR8,0.0,0.24261697127415455,True,,
ACTRT1,0.0,0.4841100392967942,True,-0.030794700472840258,False
ACTRT2,0.0,0.24543163292794448,True,,
ACTRT3,0.0,0.2671485676241592,True,-0.03746218351434571,False
ACVR1,0.0,0.20137420508174728,False,,
ACVR1B,0.0,0.18543510331433158,False,,
ACVR1C,0.0,0.19991336693424322,False,,
ACVR2A,0.0,0.2144130893365354,False,,
ACVR2B,0.0,0.24184102959224665,True,-0.024634786799292163,False
ACVR2B-AS1,0.0,0.24184102959224665,True,-0.024634786799292163,False
ACVRL1,0.0,0.18350711635949132,False,,
ACY1,0.06198347107438017,0.2534734010461948,True,,
ACY3,0.0,0.2796883145410104,True,-0.042544160300975874,False
ACYP1,0.0,0.2450953838787423,True,-0.04963719044477807,True
ACYP2,0.0,0.17390087604053606,False,,
ADA,0.0,0.30367804088216943,True,-0.05281450571973244,True
ADA2,0.0,0.244857480868666,True,,
ADAD1,0.0,0.16746906090661245,False,,
ADAD2,0.0,0.21934436353273737,False,,
ADAL,0.0,0.17540937495940415,False,,
ADAM10,0.0,0.17686284176908215,False,,
ADAM11,0.0,0.19029400052560957,False,,
ADAM12,0.0,0.27268426477796204,True,,
ADAM15,0.0,0.25710948707342296,True,-0.046849592896902235,True
ADAM17,0.0,0.1962758114119241,False,,
ADAM18,0.0,0.3226923146649346,True,-0.009165441102136221,False
ADAM19,0.0,0.21878362767612194,False,,
ADAM1A,0.0,0.1745542453774133,False,,
ADAM2,0.0,0.3229738807763638,True,-0.0073852122043780635,False
ADAM20,0.0,0.2401718352705394,True,-0.048144890759398824,True
ADAM20P1,0.0,0.2420625270069312,True,-0.04827451598770385,True
ADAM21,0.0,0.2420625270069312,True,-0.047916343035511996,True
ADAM21P1,0.06198347107438017,0.24334239808221902,True,-0.048373083208328865,True
ADAM22,0.0,0.2765591795020811,True,-0.04274295957629902,False
ADAM23,0.0,0.16200976526083907,False,,
ADAM28,0.0,0.31205278239336104,True,-0.01646124997380495,False
ADAM29,0.0,0.21591179525049783,False,,
ADAM30,0.0,0.2634495191217192,True,-0.022347420142629817,False
ADAM32,0.0,0.316756055816105,True,-0.007798963977348227,False
ADAM33,0.0,0.3112477628817079,True,-0.0300988598934507,False
ADAM3A,0.0,3.0968670884135134,True,0.06966124322853214,False
ADAM5,0.0,0.3207444365208919,True,-0.007540425695593228,False
ADAM6,0.0,0.7742419126366371,True,0.022244494330970296,False
ADAM7,0.0,0.30355520832834787,True,-0.016311363129535492,False
ADAM8,0.0,0.25416145037049065,True,,
ADAM9,0.0,0.31654230782773685,True,-0.00796738139086693,False
ADAMDEC1,0.0,0.3035565304084371,True,-0.016311283792434947,False
ADAMTS1,0.0,0.20571688050180756,False,,
ADAMTS10,0.0,0.1797185092505149,False,,
ADAMTS12,0.0,0.33853488431354534,True,-0.030804706412763005,False
ADAMTS13,0.0,0.19526959263548332,False,,
ADAMTS14,0.0,0.24642492824254106,True,,
ADAMTS15,0.0,0.2947877252472074,True,-0.02765817110807572,False
ADAMTS16,0.0,0.37197452326356545,True,-0.02806148276807086,False
ADAMTS17,0.0,0.2181280663550044,False,,
ADAMTS18,0.0,0.2360294427812011,True,,
ADAMTS19,0.0,0.2133542084960729,False,,
ADAMTS2,0.0,0.24695796313041105,True,-0.032408511617093974,False
ADAMTS20,0.0,0.2328810955412924,True,-0.021411749180347724,False
ADAMTS3,0.0,0.1888779843588418,False,,
ADAMTS4,0.0,0.2184376944413582,False,-0.04515658102551499,False
ADAMTS5,0.0,0.20943109718115155,False,,
ADAMTS6,0.0,0.20899335027712018,False,,
ADAMTS7,0.0,0.185884131119292,False,,
ADAMTS7P1,0.0,0.19029835085828198,False,,
ADAMTS8,0.0,0.2944000494575111,True,-0.02758272677585131,False
ADAMTS9,0.0,0.27954044908317455,True,-0.015992188617172776,False
ADAMTS9-AS2,0.0,0.27032368628265835,True,-0.016291332689209587,False
ADAMTSL1,0.0,0.38540314579469603,True,-0.0017856470998488117,False
ADAMTSL2,0.0,0.21485047518097208,False,,
ADAMTSL3,0.0,0.1948497802001162,False,,
ADAMTSL4,0.0,0.31283437129402514,True,-0.04194874657324009,False
ADAMTSL5,0.0,0.18343772492244054,False,,
ADAP1,0.0,0.29784258087016163,True,-0.03770943634927768,False
ADAP2,0.0,0.23913392971360686,True,-0.014601051453819318,False
ADAR,0.0,0.25862238630060597,True,-0.04757168841900407,True
ADARB1,0.0,0.18826024813793193,False,,
ADARB2,0.0,0.2933989557035049,True,-0.022897105127916,False
ADARB2-AS1,0.0,0.2920543094590494,True,-0.02354235249853794,False
ADAT1,0.0,0.2286262906321844,False,,
ADAT2,0.0,0.23918294299379522,True,,
ADAT3,0.0,0.17536854786038444,False,,
ADCK1,0.0,0.245320567619886,True,-0.04888562120888872,True
ADCK2,0.0,0.290834205214218,True,-0.04767900978229998,True
ADCK5,0.0,0.29108917705778287,True,-0.02623717419014844,False
ADCY1,0.0,0.27266804372281145,True,-0.04944692667652671,True
ADCY10,0.0,0.2043335529829412,False,,
ADCY10P1,0.0,0.23707355906911556,True,-0.025035192186027025,False
ADCY2,0.0,0.39359555790572354,True,-0.027789305279229713,False
ADCY3,0.0,0.17744032823677217,False,,
ADCY4,0.0,0.23951408983971045,True,-0.04146561152008039,False
ADCY5,0.0,0.21052564102895555,False,,
ADCY6,0.0,0.21750590996692507,False,,
ADCY7,0.0,0.24185331011712974,True,,
ADCY8,0.0,0.3261134618858273,True,-0.03538294679039972,False
ADCY9,0.0,0.1824384310682267,False,,
ADCYAP1,0.0,0.2882342664114113,True,-0.00883520900070867,False
ADCYAP1R1,0.0,0.2760306696511747,True,-0.05107682205120163,True
ADD1,0.0,0.22587767825429247,False,,
ADD2,0.0,0.15985013822677277,False,,
ADD3,0.0,0.23012276599583786,True,,
ADD3-AS1,0.0,0.2297286476183049,True,,
ADGB,0.0,0.24083787053659184,True,,
ADGRA1,0.0,0.25462609100203404,True,,
ADGRA2,0.0,0.35029210434311625,True,0.0010247242110475179,False
ADGRA3,0.0,0.20409907323066143,False,,
ADGRB1,0.0,0.29480106524289146,True,-0.02982820618067677,False
ADGRB2,0.0,0.20825543362256108,False,,
ADGRB3,0.0,0.2200985001314024,False,,
ADGRD1,0.0,0.1815982647320246,False,,
ADGRD2,0.0,0.20163178257711079,False,,
ADGRE1,0.0,0.1856866804539472,False,,
ADGRE2,0.0,0.18978738297601852,False,,
ADGRE3,0.0,0.1837258961589905,False,,
ADGRE4P,0.0,0.19030873780949006,False,,
ADGRE5,0.0,0.18665240372691377,False,,
ADGRF1,0.0,0.20573737673387063,False,,
ADGRF2,0.0,0.20939344870712862,False,,
ADGRF3,0.0,0.16647435753416462,False,,
ADGRF4,0.0,0.21171672369922312,False,,
ADGRF5,0.0,0.20653184236840527,False,,
ADGRG1,0.0,0.21819941803054516,False,,
ADGRG2,0.0,0.4968499856247917,True,-0.04193531725579133,False
ADGRG3,0.0,0.21833372170895757,False,,
ADGRG4,0.0,0.4304571479142274,True,-0.03869377839779033,False
ADGRG5,0.0,0.21817193174767321,False,,
ADGRG6,0.0,0.24431661192920082,True,,
ADGRG7,0.0,0.21575756999047066,False,-0.014839843584004316,False
ADGRL1,0.0,0.18633567509208854,False,,
ADGRL2,0.0,0.21406417451947315,False,,
ADGRL3,0.0,0.19098924593293565,False,,
ADGRL4,0.0,0.2187855902595571,False,,
ADGRV1,0.0,0.2119893492515405,False,-0.0019759668796759844,False
ADH1A,0.0,0.1680624130853282,False,,
ADH1B,0.0,0.1685290924805781,False,,
ADH1C,0.0,0.16850441062500535,False,,
ADH4,0.0,0.16870104634338115,False,,
ADH5,0.0,0.16794796213901736,False,,
ADH6,0.0,0.16785279515648638,False,,
ADH7,0.0,0.16772785915372584,False,,
ADHFE1,0.0,0.2585747578253865,True,-0.03505374076870052,False
ADI1,0.0,0.19792725684681256,False,,
ADIG,0.0,0.29854166314729036,True,-0.04636058675101237,True
ADIPOQ,0.0,0.26254723228524784,True,-0.03832505502849742,False
ADIPOQ-AS1,0.0,0.2613486671352996,True,-0.03847147558482372,False
ADIPOR1,0.0,0.1995392375498902,False,-0.05034508077165265,True
ADIPOR2,0.0,0.2850485049612417,True,-0.03454812442081363,False
ADIRF,0.06198347107438017,0.23097884993370213,True,0.02860986682850199,False
ADK,0.0,0.3137547734312905,True,0.007926328984791894,False
ADM,0.0,0.22480736044852018,False,,
ADM2,0.0,0.23520741453075455,True,,
ADM5,0.0,0.1975985363781654,False,,
ADNP,0.0,0.333808626077927,True,-0.055372878061950875,True
ADNP2,0.0,0.3884466161853564,True,0.011738695850196995,False
ADO,0.0,0.26653103562607366,True,-0.004663838756528728,False
ADORA1,0.0,0.20063606261911676,False,-0.04959478886705693,True
ADORA2A,0.0,0.24125162533758665,True,,
ADORA2A-AS1,0.0,0.23963669303118618,True,,
ADORA2B,0.0,0.32142791805191145,True,-0.023735571168910383,False
ADORA3,0.0,0.2395385632312597,True,,
ADPGK,0.0,0.18088919946563026,False,,
ADPGK-AS1,0.0,0.18088919946563026,False,,
ADPRH,0.0,0.214091664138684,False,,
ADPRHL1,0.0,0.34105335148217625,True,-0.016010245293731063,False
ADPRHL2,0.0,0.18924988431354536,False,,
ADPRM,0.0,0.26486410236567043,True,-0.03303886365798604,False
ADRA1A,0.0,0.299826168310443,True,-0.015191415138932235,False
ADRA1B,0.0,0.21067397780901997,False,,
ADRA1D,0.0,0.3101819627030861,True,-0.03272521064952328,False
ADRA2A,0.0,0.23122752279350806,True,,
ADRA2B,0.0,0.17360501140957377,False,,
ADRA2C,0.0,0.22912509410548088,False,,
ADRB1,0.0,0.23104071928068406,True,,
ADRB2,0.0,0.2059840162116369,False,,
ADRB3,0.06198347107438017,0.34747592718892223,True,-0.0028518221216654862,False
ADRM1,0.0,0.3402452761116856,True,-0.04442126090539218,False
ADSL,0.0,0.20825307345287034,False,,
ADSS,0.0,0.241793035979685,True,-0.04679056848286164,True
ADSSL1,0.0,0.2562687918842462,True,-0.05012903102843947,True
ADTRP,0.0,0.26205994726811216,True,-0.019529221102625845,False
AEBP1,0.0,0.26192647619373205,True,-0.04936516680350554,True
AEBP2,0.0,0.3079128023611835,True,-0.022078295465061064,False
AEN,0.0,0.21886405223191777,False,,
AES,0.0,0.17042883760373312,False,,
AFAP1,0.0,0.22397469470629963,False,,
AFAP1-AS1,0.0,0.22397469470629963,False,,
AFAP1L1,0.0,0.20678646674023773,False,,
AFAP1L2,0.0,0.23081762787589633,True,,
AFDN,0.0,0.27017530791747496,True,0.008921390180834715,False
AFDN-DT,0.0,0.27017530791747496,True,0.008921390180834715,False
AFF1,0.0,0.16931450610540394,False,,
AFF1-AS1,0.0,0.16931450610540394,False,,
AFF2,0.0,0.44734543885301736,True,-0.03877897375950331,False
AFF3,0.0,0.1765478696050236,False,,
AFF4,0.0,0.2192115467781842,False,,
AFG1L,0.0,0.2562007011717248,True,,
AFG3L1P,0.0,0.22904869229084585,False,,
AFG3L2,0.0,0.26563192502585314,True,-0.006018974132361423,False
AFM,0.0,0.18116244727986364,False,,
AFMID,0.0,0.22415001795512235,False,-0.0376778724413672,False
AFP,0.0,0.17966011859012712,False,,
AFTPH,0.0,0.16831456432414302,False,,
AGA,0.0,0.2616476106514995,True,0.015369073371050632,False
AGAP1,0.0,0.1852599159013991,False,,
AGAP11,0.0,0.2293146546435256,False,,
AGAP2,0.0,0.3173648365215329,True,-0.01888344786931928,False
AGAP2-AS1,0.0,0.3173648365215329,True,-0.01888344786931928,False
AGAP3,0.0,0.297401909901758,True,-0.044227822708309335,False
AGAP4,0.24793388429752067,0.23238094443331772,False,,
AGAP5,0.0,0.2609289889055783,True,,
AGAP6,0.0,0.23614785914945263,True,,
AGAP7P,0.0,0.2431429815812302,True,,
AGBL1,0.0,0.20150599302178504,False,,
AGBL1-AS1,0.0,0.19950637924974574,False,,
AGBL2,0.0,0.19512205180779782,False,,
AGBL3,0.0,0.2921644797480065,True,-0.05246371520790424,True
AGBL4,0.0,0.1961322579973848,False,,
AGBL5,0.0,0.1676076844109754,False,,
AGFG1,0.0,0.1639428644002068,False,,
AGFG2,0.0,0.30241203820284257,True,-0.04632354824914134,True
AGGF1,0.0,0.19475120180416555,False,,
AGK,0.0,0.291111422828335,True,-0.04867773904336303,True
AGL,0.0,0.22100415732392079,False,,
AGMAT,0.0,0.22826822535297034,False,,
AGMO,0.0,0.3222447599876503,True,-0.045620648647960414,True
AGO1,0.0,0.1990711800618766,False,,
AGO2,0.0,0.3073603071344022,True,-0.02383092967600384,False
AGO3,0.0,0.19944309424222484,False,,
AGO4,0.0,0.1990711800618766,False,,
AGPAT2,0.0,0.20206172613176987,False,,
AGPAT3,0.0,0.19018389562056115,False,,
AGPAT4,0.0,0.2647627698000974,True,0.017086836590289117,False
AGPAT4-IT1,0.0,0.2647204463739349,True,0.017662017439138634,False
AGPAT5,0.0,0.3159376210269471,True,-0.012172669332817044,False
AGPS,0.0,0.166135860944217,False,,
AGR2,0.0,0.3336299152433188,True,-0.0472037152070208,True
AGR3,0.0,0.3341681577929098,True,-0.04699115530819821,True
AGRN,0.0,0.24123971975074138,True,,
AGRP,0.0,0.21564432509913936,False,,
AGT,0.0,0.22951864037942174,False,-0.045443833798914146,True
AGTPBP1,0.0,0.20837110932572409,False,,
AGTR1,0.0,0.2218951514941414,False,-0.03618661525210974,False
AGTR2,0.0,0.4516365917039152,True,-0.037022153838993196,False
AGTRAP,0.0,0.2265987018800157,False,,
AGXT,0.0,0.1960231901339236,False,,
AGXT2,0.0,0.3436595272419599,True,-0.030635367788760498,False
AHCTF1,0.0,0.24775851189992903,True,-0.046300007133253974,True
AHCTF1P1,0.0,0.1660971170517576,False,,
AHCY,0.0,0.30928419545732305,True,-0.043939572694056496,False
AHCYL1,0.0,0.2429767880041365,True,-0.02321998601680126,False
AHCYL2,0.0,0.3001613213985061,True,-0.04776536348940399,True
AHDC1,0.0,0.21546388243438427,False,,
AHI1,0.0,0.25502914328202586,True,-0.00402247471055019,False
