feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
AAK1,,,,0.00741298900320147,True
AATK,,,,0.02937475009641451,False
ABCA3,,,,0.007117896998562603,True
ABCC3,,,,0.021225016299816626,True
ABCC4,,,,0.01474434402899184,True
ABI1,,,,0.025407666888297032,True
ABL1,,,,0.017426286021756467,True
ABL2,,,,0.025994324552484193,True
ACACA,,,,0.020344804349051282,True
ACACB,,,,0.011368624860641394,True
ACSL6,,,,0.048673871447556645,False
ACVR2A,,,,0.02178907267037183,True
ADAM12,,,,0.019744612520248693,True
ADAM17,,,,0.03481480380712621,False
ADAM18,,,,0.03601093717252059,False
ADAM22,,,,0.040154083772277485,False
ADAM28,,,,0.019857814251410547,True
ADAM29,,,,0.02746216258192623,True
ADAM32,,,,0.030695772887920945,False
ADAMTS18,,,,0.010059149880008979,True
ADAMTS19,,,,0.012709351577344126,True
ADAMTS2,,,,0.016519460599324184,True
ADAMTS20,,,,0.016866233465153577,True
ADAMTSL3,,,,0.009631892356736295,True
ADARB2,,,,0.048286508874993146,False
ADCK1,,,,0.03142940445484483,False
AFF1,,,,0.03229177586773848,False
AFF3,,,,0.01408527055384297,True
AFF4,,,,0.020286815478808826,True
AGAP2,,,,0.018963437631654815,True
AIFM3,,,,0.05353635117644793,False
AIM1,,,,0.027211519140396195,True
AKAP12,,,,-0.0008503832121325247,True
AKAP4,,,,0.0406211913592355,False
AKAP6,,,,0.005707730558400208,True
AKAP9,,,,0.012478955620924216,True
AKT2,1.0,,False,,
ALK,0.0,0.0042312608436076305,False,0.02680708356148062,True
ALPK1,,,,0.028183578535989517,False
ALPK2,,,,0.012647907777775098,True
ALPK3,,,,0.027889986653520597,False
ALS2,,,,0.03047012843304068,False
AMHR2,,,,0.008596295385578928,True
ANAPC5,,,,0.041972355114137425,False
ANKK1,,,,0.035556553961632494,False
APAF1,,,,0.04136900079003671,False
APC,0.0,0.04584266601488154,True,0.007496625426388701,True
AR,,,,0.022092938472797908,True
ARAF,,,,0.03901070704977232,False
ARFGEF1,,,,0.014239261845337036,True
ARHGAP29,,,,0.041172655087583165,False
ARHGEF10,,,,0.020373022062772257,True
ARHGEF12,,,,0.034438975943738265,False
ARHGEF7,,,,0.028072684418242465,False
ARID1A,,,,0.015424678611969807,True
ARNT,,,,0.03214894006558264,False
ASPH,,,,0.02222249425182273,True
ASTN1,,,,0.026090936302012147,True
ATM,,,,0.005111906245600685,True
ATP10A,,,,0.019413867127613085,True
ATP11A,,,,0.021574515760476976,True
ATP13A5,,,,0.016830750973322588,True
ATP8B1,,,,0.02610670336131902,True
ATR,,,,0.01068114448344357,True
ATRX,,,,0.011362168296408388,True
AXIN1,,,,0.05310582194207231,False
AXIN2,,,,0.03278198090135093,False
AXL,,,,0.03120254696828127,False
BAI1,,,,0.025501379712800462,True
BAI3,,,,0.011114770093333162,True
BAP1,,,,0.024974723887512054,True
BAT3,,,,0.030275807687201336,False
BAX,,,,0.035423059629811605,False
BCL11A,,,,0.012596543474620792,True
BCL11B,,,,0.030818279255793796,False
BCL6,,,,0.03187676676313013,False
BCL9,,,,0.018895140935093722,True
BCR,,,,0.025598280059264088,True
BIRC2,,,,0.015571426056117058,True
BIRC6,,,,0.02339420771479996,True
BLM,,,,0.012802672139318634,True
BLNK,,,,0.043058553836277186,False
BMP2K,,,,0.03061405757845648,False
BMP4,,,,0.04251954474923117,False
BMPR1A,,,,0.032141146686480285,False
BMPR2,,,,0.020167613991584395,True
BRAF,0.0,0.0801174815984229,True,0.00868287533602094,True
BRCA1,0.0,0.0028248474382039576,False,0.02997721187387285,False
BRCA2,0.0,0.008426459805025422,False,0.01018507649550009,True
BRD2,,,,0.027973676469320342,False
BRD3,,,,0.019875419199018824,True
BRD4,,,,0.04381797775961736,False
BRDT,,,,0.036784155562609035,False
BRIP1,,,,0.027675900666332947,False
BRSK1,,,,0.03769153121543061,False
BTK,,,,0.028691489478944864,False
BTRC,,,,0.03386744889805056,False
BUB1,,,,0.03366618363806187,False
BUB1B,,,,0.021091167793337556,True
C15orf2,,,,0.023446953053337657,True
C15orf55,,,,0.037247512921799904,False
C6orf97,,,,0.034088144985097664,False
CABC1,,,,0.01852314670243216,True
CACNA1F,,,,0.030504573116556983,False
CACNB2,,,,0.026835619935258008,True
CAD,,,,0.02001403608726675,True
CAMK4,,,,0.02892058153832187,False
CAMKV,,,,0.02591106471099582,True
CARD10,,,,0.018393418914139006,True
CARD11,,,,0.043450995135232526,False
CARS,,,,0.014708749051539566,True
CASC5,,,,0.011976651055144815,True
CASK,,,,0.04108425802920041,False
CASP8,,,,0.03077206876832684,False
CATSPERB,,,,0.016076482119483853,True
CBL,,,,0.03906789545636108,False
CCNA1,,,,0.036210454948724845,False
CCND1,1.0,,False,,
CCND2,1.0,,False,,
CCND3,1.0,,False,,
