target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,cnv,FAM217B,0.001349664,IntegratedGradients
Erlotinib,0,,cnv,PPDPF,0.00025946196,IntegratedGradients
Erlotinib,0,,cnv,PTK6,0.00050570455,IntegratedGradients
Erlotinib,0,,cnv,CTSZ,0.0002559613,IntegratedGradients
Erlotinib,0,,cnv,EEF1A2,0.00042932117,IntegratedGradients
Erlotinib,0,,cnv,MIR941-3,0.00024105345,IntegratedGradients
Erlotinib,0,,cnv,MIR941-1,0.00035648543,IntegratedGradients
Erlotinib,0,,cnv,DNAJC5,0.0005113235,IntegratedGradients
Erlotinib,0,,cnv,SYCP2,0.001077362,IntegratedGradients
Erlotinib,0,,cnv,STMN3,0.00066801556,IntegratedGradients
Erlotinib,0,,cnv,LINC01260,0.0003653233,IntegratedGradients
Erlotinib,0,,cnv,ZMYND8,0.000687575,IntegratedGradients
Erlotinib,0,,cnv,CSE1L,0.00067943166,IntegratedGradients
Erlotinib,0,,cnv,GDAP1L1,0.00045438044,IntegratedGradients
Erlotinib,0,,cnv,FITM2,0.00042829613,IntegratedGradients
Erlotinib,0,,cnv,DDX27,0.00026992438,IntegratedGradients
Erlotinib,0,,cnv,STAU1,0.0002172457,IntegratedGradients
Erlotinib,0,,cnv,SERINC3,0.00049353496,IntegratedGradients
Erlotinib,0,,cnv,PKIG,0.00020873769,IntegratedGradients
Erlotinib,0,,cnv,EDN3,0.00074573274,IntegratedGradients
Erlotinib,0,,cnv,TTPAL,0.00023762939,IntegratedGradients
Erlotinib,0,,cnv,RNF114,0.00033528887,IntegratedGradients
Erlotinib,0,,cnv,NUP205,0.0008188685,IntegratedGradients
Erlotinib,0,,cnv,SPATA2,0.00021905437,IntegratedGradients
Erlotinib,0,,cnv,SLC13A4,0.0011341705,IntegratedGradients
Erlotinib,0,,cnv,STMP1,0.0009189668,IntegratedGradients
Erlotinib,0,,cnv,FAM180A,0.0008257942,IntegratedGradients
Erlotinib,0,,cnv,HCK,0.00088830385,IntegratedGradients
Erlotinib,0,,cnv,CHRNA4,0.0011746556,IntegratedGradients
Erlotinib,0,,cnv,PHACTR3,0.0007804234,IntegratedGradients
Erlotinib,0,,cnv,ADA,0.00037174093,IntegratedGradients
Erlotinib,0,,cnv,MIR3646,0.0001674995,IntegratedGradients
Erlotinib,0,,cnv,CCT6P1,0.0004964304,IntegratedGradients
Erlotinib,0,,cnv,ZFAS1,0.00067131995,IntegratedGradients
Erlotinib,0,,cnv,ZNFX1,0.0003916054,IntegratedGradients
Erlotinib,0,,cnv,GPNMB,0.0006827387,IntegratedGradients
Erlotinib,0,,cnv,CEBPB,0.00054950034,IntegratedGradients
Erlotinib,0,,cnv,SNAI1,0.00038344838,IntegratedGradients
Erlotinib,0,,cnv,TMEM189-UBE2V1,0.00037043897,IntegratedGradients
Erlotinib,0,,cnv,UBE2V1,0.00018650573,IntegratedGradients
Erlotinib,0,,cnv,VKORC1L1,0.000868966,IntegratedGradients
Erlotinib,0,,cnv,TRA2A,0.00085238204,IntegratedGradients
Erlotinib,0,,cnv,ZFP64,0.00039785038,IntegratedGradients
Erlotinib,0,,cnv,R3HDML,0.00041015525,IntegratedGradients
Erlotinib,0,,cnv,CNOT4,0.0011437293,IntegratedGradients
Erlotinib,0,,cnv,IGF2BP3,0.00056622905,IntegratedGradients
Erlotinib,0,,cnv,MALSU1,0.00038062184,IntegratedGradients
Erlotinib,0,,cnv,SBDS,0.0007290111,IntegratedGradients
Erlotinib,0,,cnv,TYW1,0.0007833546,IntegratedGradients
Erlotinib,0,,cnv,AGBL3,0.0002896221,IntegratedGradients
Erlotinib,0,,cnv,CCM2L,0.00047514625,IntegratedGradients
Erlotinib,0,,cnv,EYA2,0.00016313387,IntegratedGradients
Erlotinib,0,,cnv,RPS2P32,0.00051828136,IntegratedGradients
Erlotinib,0,,cnv,XKR7,0.00039796898,IntegratedGradients
Erlotinib,0,,cnv,TMEM248,0.0006057998,IntegratedGradients
Erlotinib,0,,cnv,HNF4A,0.00044680064,IntegratedGradients
Erlotinib,0,,cnv,GTF2IRD1P1,0.0008235941,IntegratedGradients
Erlotinib,0,,cnv,TMEM189,0.00027125265,IntegratedGradients
Erlotinib,0,,cnv,TRERNA1,0.00021787896,IntegratedGradients
Erlotinib,0,,cnv,KLHL7,0.00055635406,IntegratedGradients
Erlotinib,0,,cnv,STK31,0.00023466529,IntegratedGradients
Erlotinib,0,,cnv,FAM221A,0.0004645374,IntegratedGradients
Erlotinib,0,,cnv,CALD1,0.0002695624,IntegratedGradients
Erlotinib,0,,cnv,CLK2P1,0.0004814203,IntegratedGradients
Erlotinib,0,,cnv,CCDC126,0.00037492762,IntegratedGradients
Erlotinib,0,,cnv,OR2F1,0.0002722647,IntegratedGradients
Erlotinib,0,,cnv,TPK1,0.0012661926,IntegratedGradients
Erlotinib,0,,cnv,ANKRD9,0.00037679618,IntegratedGradients
Erlotinib,0,,cnv,SNORD93,0.00042727066,IntegratedGradients
Erlotinib,0,,cnv,TOMM7,0.00057771814,IntegratedGradients
Erlotinib,0,,cnv,CRCP,0.0004784554,IntegratedGradients
Erlotinib,0,,cnv,FAM126A,0.0009085771,IntegratedGradients
Erlotinib,0,,cnv,YTHDF1,0.0005925584,IntegratedGradients
Erlotinib,0,,cnv,MIR124-3,0.00060875225,IntegratedGradients
Erlotinib,0,,cnv,SLC9A8,0.00027720295,IntegratedGradients
Erlotinib,0,,cnv,MIR3196,0.00036337526,IntegratedGradients
Erlotinib,0,,cnv,BIRC7,0.00053962786,IntegratedGradients
Erlotinib,0,,cnv,NKAIN4,0.00042781315,IntegratedGradients
Erlotinib,0,,cnv,COL20A1,0.0005045351,IntegratedGradients
Erlotinib,0,,cnv,LOC100506178,0.00053632265,IntegratedGradients
Erlotinib,0,,cnv,MIR4309,0.000497569,IntegratedGradients
Erlotinib,0,,cnv,OR6B1,0.00026088068,IntegratedGradients
Erlotinib,0,,cnv,LOC441242,0.0011505708,IntegratedGradients
Erlotinib,0,,cnv,INTS4P2,0.0012152873,IntegratedGradients
Erlotinib,0,,cnv,IL6,0.00075119565,IntegratedGradients
Erlotinib,0,,cnv,TFAP2C,0.0005171209,IntegratedGradients
Erlotinib,0,,cnv,FRMD6,0.0013043076,IntegratedGradients
Erlotinib,0,,cnv,TOMM20L,0.00033323848,IntegratedGradients
Erlotinib,0,,cnv,PSMA3-AS1,0.00020729545,IntegratedGradients
Erlotinib,0,,cnv,PSMA3,0.0002844523,IntegratedGradients
Erlotinib,0,,cnv,TIMM9,0.00030430147,IntegratedGradients
Erlotinib,0,,cnv,ARID4A,0.00018372262,IntegratedGradients
Erlotinib,0,,cnv,ARFGAP1,0.0003421905,IntegratedGradients
Erlotinib,0,,cnv,MIR4326,0.00021150426,IntegratedGradients
Erlotinib,0,,cnv,BGLAP,0.0008885441,IntegratedGradients
Erlotinib,0,,cnv,PMF1-BGLAP,0.0007385289,IntegratedGradients
Erlotinib,0,,cnv,SMG5,0.000808762,IntegratedGradients
Erlotinib,0,,cnv,PAQR6,0.00057541527,IntegratedGradients
Erlotinib,0,,cnv,PMF1,0.0003110744,IntegratedGradients
Erlotinib,0,,cnv,NTSR1,0.0008840774,IntegratedGradients
Erlotinib,0,,cnv,SLCO4A1-AS1,0.00081095163,IntegratedGradients
Erlotinib,0,,cnv,SLCO4A1,0.00048770226,IntegratedGradients
Erlotinib,0,,cnv,NOBOX,0.0013847627,IntegratedGradients
Erlotinib,0,,cnv,L3HYPDH,0.00048331072,IntegratedGradients
Erlotinib,0,,cnv,JKAMP,0.0006202742,IntegratedGradients
Erlotinib,0,,cnv,CCDC175,0.00059681,IntegratedGradients
Erlotinib,0,,cnv,HAR1B,0.0010527521,IntegratedGradients
Erlotinib,0,,cnv,GUSB,0.000380434,IntegratedGradients
Erlotinib,0,,cnv,NPY,0.0011640172,IntegratedGradients
Erlotinib,0,,cnv,ASL,0.0009517526,IntegratedGradients
Erlotinib,0,,cnv,OR2A12,0.0005585177,IntegratedGradients
Erlotinib,0,,cnv,OR2A2,0.0002978633,IntegratedGradients
Erlotinib,0,,cnv,GPR135,0.00023619106,IntegratedGradients
Erlotinib,0,,cnv,UCKL1-AS1,0.00025873093,IntegratedGradients
Erlotinib,0,,cnv,UCKL1,0.00024624311,IntegratedGradients
Erlotinib,0,,cnv,PDRG1,0.0003917761,IntegratedGradients
Erlotinib,0,,cnv,ZNF512B,0.0005597351,IntegratedGradients
Erlotinib,0,,cnv,PRPF6,0.00034621757,IntegratedGradients
Erlotinib,0,,cnv,SAMD10,0.00026439724,IntegratedGradients
Erlotinib,0,,cnv,DACT1,0.00023658834,IntegratedGradients
Erlotinib,0,,cnv,C20orf197,0.0011534652,IntegratedGradients
Erlotinib,0,,cnv,CCT3,0.0007879971,IntegratedGradients
Erlotinib,0,,cnv,VHLL,0.00097148237,IntegratedGradients
Erlotinib,0,,cnv,TMEM79,0.000781258,IntegratedGradients
Erlotinib,0,,cnv,GLMP,0.00071105664,IntegratedGradients
Erlotinib,0,,cnv,OR2F2,0.0054060165,IntegratedGradients
Erlotinib,0,,cnv,KAT5,0.0002773025,IntegratedGradients
Erlotinib,0,,cnv,TSACC,0.00061742717,IntegratedGradients
Erlotinib,0,,cnv,DAAM1,0.00022174737,IntegratedGradients
Erlotinib,0,,cnv,LINC00659,0.0008186362,IntegratedGradients
Erlotinib,0,,cnv,C1orf61,0.00080901483,IntegratedGradients
Erlotinib,0,,cnv,STRA8,0.0009856517,IntegratedGradients
Erlotinib,0,,cnv,MIR9-1,0.00074412575,IntegratedGradients
Erlotinib,0,,cnv,AKR1B1,0.0014998729,IntegratedGradients
Erlotinib,0,,cnv,OR2A5,0.00029521072,IntegratedGradients
Erlotinib,0,,cnv,DIDO1,0.0008842069,IntegratedGradients
Erlotinib,0,,cnv,TTLL9,0.00050123077,IntegratedGradients
Erlotinib,0,,cnv,COL9A3,0.00097363367,IntegratedGradients
Erlotinib,0,,cnv,TCFL5,0.00098603,IntegratedGradients
Erlotinib,0,,cnv,DPH3P1,0.0013239762,IntegratedGradients
Erlotinib,0,,cnv,FOXS1,0.0005865942,IntegratedGradients
Erlotinib,0,,cnv,DUSP15,0.00038794204,IntegratedGradients
Erlotinib,0,,cnv,RHBG,0.0012332695,IntegratedGradients
Erlotinib,0,,cnv,MIR4533,0.0017105096,IntegratedGradients
Erlotinib,0,,cnv,LINC00029,0.0010840169,IntegratedGradients
Erlotinib,0,,cnv,LINC01056,0.0011138582,IntegratedGradients
Erlotinib,0,,cnv,LINC01749,0.0010928295,IntegratedGradients
Erlotinib,0,,cnv,OGFR,0.0011909804,IntegratedGradients
Erlotinib,0,,cnv,OGFR-AS1,0.0009994345,IntegratedGradients
Erlotinib,0,,cnv,MRGBP,0.0010029636,IntegratedGradients
Erlotinib,0,,cnv,MPP6,0.0013405279,IntegratedGradients
Erlotinib,0,,cnv,WDR91,0.00088890124,IntegratedGradients
Erlotinib,0,,cnv,RCOR1,0.00028887932,IntegratedGradients
Erlotinib,0,,cnv,TRAF3,0.00022416041,IntegratedGradients
Erlotinib,0,,cnv,PLXNA4,0.0005646572,IntegratedGradients
Erlotinib,0,,cnv,AP5B1,0.00019936055,IntegratedGradients
Erlotinib,0,,cnv,CBFA2T2,0.0021992382,IntegratedGradients
Erlotinib,0,,cnv,OR6V1,0.0005535795,IntegratedGradients
Erlotinib,0,,cnv,OR6W1P,0.0008075246,IntegratedGradients
Erlotinib,0,,cnv,PTGIS,0.00064269063,IntegratedGradients
Erlotinib,0,,cnv,TMEM140,0.00070487324,IntegratedGradients
Erlotinib,0,,cnv,CCT6P3,0.00029414723,IntegratedGradients
Erlotinib,0,,cnv,TRIM9,0.00023876378,IntegratedGradients
Erlotinib,0,,cnv,CYREN,0.0007496662,IntegratedGradients
Erlotinib,0,,cnv,CLCN1,0.00071432424,IntegratedGradients
Erlotinib,0,,cnv,C11orf68,0.0003472057,IntegratedGradients
Erlotinib,0,,cnv,DRAP1,0.0004510273,IntegratedGradients
Erlotinib,0,,cnv,IGFBP1,0.0004673589,IntegratedGradients
Erlotinib,0,,cnv,BPGM,0.00045218837,IntegratedGradients
Erlotinib,0,,cnv,MIR646HG,0.0012869796,IntegratedGradients
Erlotinib,0,,cnv,TSGA10IP,0.00032892544,IntegratedGradients
Erlotinib,0,,cnv,IGFBP3,0.00036316432,IntegratedGradients
Erlotinib,0,,cnv,TAS2R40,0.00071035465,IntegratedGradients
Erlotinib,0,,cnv,TAS2R41,0.0011534189,IntegratedGradients
Erlotinib,0,,cnv,SOS2,0.00022178254,IntegratedGradients
Erlotinib,0,,cnv,TAS2R60,0.0011190908,IntegratedGradients
Erlotinib,0,,cnv,EPHA1-AS1,0.0009903193,IntegratedGradients
Erlotinib,0,,cnv,EPHA1,0.0014459364,IntegratedGradients
Erlotinib,0,,cnv,SSSCA1,0.001008507,IntegratedGradients
Erlotinib,0,,cnv,FAM89B,0.00037015017,IntegratedGradients
Erlotinib,0,,cnv,SSSCA1-AS1,0.00045962277,IntegratedGradients
Erlotinib,0,,cnv,EHBP1L1,0.00084920024,IntegratedGradients
Erlotinib,0,,cnv,KCNK15,0.00057455106,IntegratedGradients
Erlotinib,0,,cnv,RIMS4,0.00061516935,IntegratedGradients
Erlotinib,0,,cnv,LTBP3,0.00029361525,IntegratedGradients
Erlotinib,0,,cnv,MYLK2,0.00027964206,IntegratedGradients
Erlotinib,0,,cnv,RGS19,0.00021475843,IntegratedGradients
Erlotinib,0,,cnv,RD3L,0.00036084038,IntegratedGradients
Erlotinib,0,,cnv,SCYL1,0.00035106947,IntegratedGradients
Erlotinib,0,,cnv,WISP2,0.00070844823,IntegratedGradients
Erlotinib,0,,cnv,TCEA2,0.00019948276,IntegratedGradients
Erlotinib,0,,cnv,SOX18,0.0003902791,IntegratedGradients
Erlotinib,0,,cnv,DDHD1,0.0009776606,IntegratedGradients
Erlotinib,0,,cnv,FAM131B,0.001093552,IntegratedGradients
Erlotinib,0,,cnv,ZYX,0.0011116738,IntegratedGradients
Erlotinib,0,,cnv,B4GALT5,0.0017616703,IntegratedGradients
Erlotinib,0,,cnv,DMAC2L,0.00033568192,IntegratedGradients
Erlotinib,0,,cnv,ERV3-1,0.00040078096,IntegratedGradients
Erlotinib,0,,cnv,ZNF117,0.0004151113,IntegratedGradients
Erlotinib,0,,cnv,NEAT1,0.00041930343,IntegratedGradients
Erlotinib,0,,cnv,MUS81,0.00041504565,IntegratedGradients
Erlotinib,0,,cnv,EFEMP2,0.0002899889,IntegratedGradients
Erlotinib,0,,cnv,SART1,0.00040137084,IntegratedGradients
Erlotinib,0,,cnv,HOXA10-HOXA9,0.0006863774,IntegratedGradients
Erlotinib,0,,cnv,HOXA10,0.00059480546,IntegratedGradients
Erlotinib,0,,cnv,HOXA11,0.00066795334,IntegratedGradients
Erlotinib,0,,cnv,HOXA10-AS,0.0005424989,IntegratedGradients
Erlotinib,0,,cnv,HOXA9,0.0005626198,IntegratedGradients
Erlotinib,0,,cnv,MIR196B,0.00029807913,IntegratedGradients
Erlotinib,0,,cnv,POLE2,0.0009243023,IntegratedGradients
Erlotinib,0,,cnv,GSDME,0.0005556854,IntegratedGradients
Erlotinib,0,,cnv,CFL1,0.00034509556,IntegratedGradients
Erlotinib,0,,cnv,HOXA1,0.00060505746,IntegratedGradients
Erlotinib,0,,cnv,HOXA-AS3,0.0007492672,IntegratedGradients
Erlotinib,0,,cnv,HOXA2,0.0008541095,IntegratedGradients
Erlotinib,0,,cnv,HOXA3,0.00078904786,IntegratedGradients
Erlotinib,0,,cnv,HOXA4,0.00037698334,IntegratedGradients
Erlotinib,0,,cnv,HOXA7,0.00087189727,IntegratedGradients
Erlotinib,0,,cnv,HOXA6,0.0004288874,IntegratedGradients
Erlotinib,0,,cnv,HOTAIRM1,0.0005208413,IntegratedGradients
Erlotinib,0,,cnv,HOXA5,0.00081095035,IntegratedGradients
Erlotinib,0,,cnv,TMEM139,0.0009853119,IntegratedGradients
Erlotinib,0,,cnv,CASP2,0.0012478674,IntegratedGradients
Erlotinib,0,,cnv,KCNB1,0.0005645719,IntegratedGradients
Erlotinib,0,,cnv,FRMD6-AS2,0.00051740324,IntegratedGradients
Erlotinib,0,,cnv,MAPRE1,0.00026018667,IntegratedGradients
Erlotinib,0,,cnv,VCPKMT,0.00031278137,IntegratedGradients
Erlotinib,0,,cnv,LINC01599,0.0005414231,IntegratedGradients
Erlotinib,0,,cnv,SEMA4A,0.00041026552,IntegratedGradients
Erlotinib,0,,cnv,TDRD9,0.00030876158,IntegratedGradients
Erlotinib,0,,cnv,SKAP2,0.0012045641,IntegratedGradients
Erlotinib,0,,cnv,C7orf71,0.00079013477,IntegratedGradients
Erlotinib,0,,cnv,OPRL1,0.00028866218,IntegratedGradients
Erlotinib,0,,cnv,CYCS,0.0006225526,IntegratedGradients
Erlotinib,0,,cnv,AKR1B10,0.0010736281,IntegratedGradients
Erlotinib,0,,cnv,MIR4650-2,0.0005274982,IntegratedGradients
Erlotinib,0,,cnv,GHRHR,0.00049510464,IntegratedGradients
Erlotinib,0,,cnv,LINC01588,0.0005889079,IntegratedGradients
Erlotinib,0,,cnv,ADCYAP1R1,0.0006239074,IntegratedGradients
Erlotinib,0,,cnv,TMX1,0.0015265441,IntegratedGradients
Erlotinib,0,,cnv,LINC00174,0.0003138748,IntegratedGradients
Erlotinib,0,,cnv,RABGEF1,0.00037973328,IntegratedGradients
Erlotinib,0,,cnv,KCTD7,0.00048948865,IntegratedGradients
Erlotinib,0,,cnv,CTSW,0.00033209848,IntegratedGradients
Erlotinib,0,,cnv,FOSL1,0.00028069262,IntegratedGradients
Erlotinib,0,,cnv,CCDC85B,0.0002463125,IntegratedGradients
Erlotinib,0,,cnv,FIBP,0.0003776643,IntegratedGradients
Erlotinib,0,,cnv,LINC00640,0.0009185276,IntegratedGradients
Erlotinib,0,,cnv,AKR1B15,0.0018248099,IntegratedGradients
Erlotinib,0,,cnv,GSTK1,0.001223269,IntegratedGradients
Erlotinib,0,,cnv,SLC17A9,0.001410917,IntegratedGradients
Erlotinib,0,,cnv,NT5C3A,0.000328678,IntegratedGradients
Erlotinib,0,,cnv,GS1-124K5.11,0.00050922565,IntegratedGradients
Erlotinib,0,,cnv,KIAA0087,0.00077097263,IntegratedGradients
Erlotinib,0,,cnv,OR9A2,0.00044276955,IntegratedGradients
Erlotinib,0,,cnv,CHN2,0.000657009,IntegratedGradients
Erlotinib,0,,cnv,DLGAP5,0.002158286,IntegratedGradients
Erlotinib,0,,cnv,LGALS3,0.00168042,IntegratedGradients
Erlotinib,0,,cnv,MYO1G,0.00046044152,IntegratedGradients
Erlotinib,0,,cnv,NPBWR2,0.00031856966,IntegratedGradients
Erlotinib,0,,cnv,FBXO34,0.0016220144,IntegratedGradients
Erlotinib,0,,cnv,OSBPL3,0.0007033054,IntegratedGradients
Erlotinib,0,,cnv,ATP5MPL,0.00026155432,IntegratedGradients
Erlotinib,0,,cnv,POM121,0.00059940724,IntegratedGradients
Erlotinib,0,,cnv,SPDYE7P,0.000513647,IntegratedGradients
Erlotinib,0,,cnv,LINC00605,0.0023454262,IntegratedGradients
Erlotinib,0,,cnv,C7orf31,0.00027411297,IntegratedGradients
Erlotinib,0,,cnv,LINC00637,0.00019493607,IntegratedGradients
Erlotinib,0,,cnv,GID8,0.0011769303,IntegratedGradients
Erlotinib,0,,cnv,EIF5,0.00054081937,IntegratedGradients
